TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionHour,TransactionDayOfWeek,TimeSinceLastTransaction,HighLoginAttempts,LongDuration,IsCredit,Cluster,RuleBasedFraud,FraudRiskLevel
TX001490,AC00368,35.46,2023-07-18 16:38:11,Debit,Indianapolis,D000674,83.80.89.29,M073,ATM,67,Doctor,164,1,5692.31,2024-11-04 08:10:12,16,1,-41009521.0,0,0,0,3,0,Low
TX000740,AC00014,346.65,2024-01-01 16:17:13,Debit,Washington,D000077,43.98.242.106,M062,Online,30,Engineer,60,1,6356.96,2024-11-04 08:06:58,16,0,-26581785.0,0,0,0,1,0,High
TX000019,AC00242,18.68,2023-02-21 16:56:50,Credit,Albuquerque,D000530,93.218.115.132,M054,Branch,59,Retired,106,1,7948.37,2024-11-04 08:12:01,16,1,-53709311.0,0,0,1,2,0,Moderate
TX000335,AC00077,651.82,2023-04-14 17:59:43,Debit,Indianapolis,D000280,138.181.222.38,M094,ATM,21,Student,166,1,1802.77,2024-11-04 08:07:02,17,4,-49212439.0,0,0,0,1,1,High
TX000875,AC00376,103.76,2023-03-29 16:20:33,Debit,Kansas City,D000667,79.47.176.19,M085,Online,28,Engineer,188,1,9626.14,2024-11-04 08:11:31,16,2,-50601058.0,0,0,0,1,1,High
TX001387,AC00024,69.28,2023-10-30 16:36:24,Debit,Los Angeles,D000379,184.4.253.143,M070,Online,25,Student,129,1,708.74,2024-11-04 08:11:01,16,0,-32024077.0,0,0,0,1,1,High
TX001161,AC00032,388.21,2023-12-19 16:39:57,Credit,Columbus,D000387,145.246.171.225,M013,Branch,53,Doctor,237,1,9724.49,2024-11-04 08:08:17,16,1,-27703700.0,0,0,1,2,0,Moderate
TX000612,AC00242,35.16,2023-10-25 17:50:23,Debit,Chicago,D000075,195.237.152.198,M029,Branch,32,Engineer,130,1,8459.18,2024-11-04 08:10:34,17,2,-32451611.0,0,0,0,3,0,Low
TX000463,AC00074,17.45,2023-09-13 16:41:19,Debit,Omaha,D000630,28.149.72.129,M059,ATM,18,Student,88,1,1959.52,2024-11-04 08:09:39,16,2,-36084500.0,0,0,0,1,1,High
TX001938,AC00231,26.31,2023-08-11 16:38:16,Credit,Austin,D000392,187.199.178.27,M028,Online,77,Retired,163,1,7095.76,2024-11-04 08:06:54,16,4,-38935718.0,0,0,1,2,0,Moderate
TX001798,AC00359,297.6,2023-10-03 16:48:49,Debit,Milwaukee,D000255,192.95.36.246,M099,Online,39,Doctor,162,1,1461.17,2024-11-04 08:09:49,16,1,-34356060.0,0,0,0,1,0,High
TX000782,AC00074,101.42,2023-04-25 17:00:15,Debit,Atlanta,D000195,112.56.160.202,M036,Online,66,Retired,146,1,6530.59,2024-11-04 08:12:22,17,1,-48265927.0,0,0,0,3,0,Low
TX001413,AC00219,33.65,2023-09-18 17:18:03,Credit,New York,D000470,49.31.186.82,M067,Online,63,Doctor,146,1,12719.93,2024-11-04 08:07:24,17,0,-35650161.0,0,0,1,2,0,Moderate
TX002252,AC00359,20.06,2023-04-19 16:41:27,Debit,Memphis,D000184,206.168.209.111,M017,ATM,27,Student,144,1,445.21,2024-11-04 08:10:01,16,2,-48785314.0,0,0,0,1,1,High
TX002470,AC00054,179.62,2023-11-15 16:00:38,Debit,Tucson,D000504,93.52.44.101,M082,Online,24,Student,119,1,409.26,2024-11-04 08:11:42,16,2,-30643864.0,0,0,0,1,1,High
TX000784,AC00323,265.94,2023-06-05 16:11:07,Debit,Boston,D000581,106.244.1.47,M085,Online,54,Engineer,132,1,6781.3,2024-11-04 08:06:37,16,0,-44726130.0,0,0,0,3,0,Low
TX000705,AC00295,321.86,2023-07-24 16:25:51,Debit,San Antonio,D000554,141.241.241.128,M005,ATM,63,Doctor,167,1,12626.49,2024-11-04 08:06:35,16,0,-40491644.0,0,0,0,3,0,Low
TX001868,AC00353,7.61,2023-09-21 18:13:38,Debit,Atlanta,D000531,40.192.99.27,M022,ATM,50,Doctor,163,1,6275.0,2024-11-04 08:08:10,18,3,-35387672.0,0,0,0,3,0,Low
TX001771,AC00022,1.82,2023-04-13 17:35:38,Debit,San Francisco,D000652,146.250.144.172,M009,Online,80,Retired,60,1,5571.39,2024-11-04 08:09:18,17,3,-49300420.0,0,0,0,3,0,Low
TX002474,AC00122,11.02,2023-07-31 17:49:23,Debit,Austin,D000371,77.208.193.198,M070,Online,42,Doctor,42,1,7879.66,2024-11-04 08:07:22,17,0,-39881879.0,0,0,0,3,0,Low
TX002068,AC00179,994.63,2023-06-21 16:00:07,Debit,Austin,D000345,147.119.62.178,M030,Online,61,Doctor,158,1,13538.14,2024-11-04 08:09:25,16,2,-43344558.0,0,0,0,4,0,High
TX001790,AC00374,138.68,2023-06-14 16:06:24,Credit,Colorado Springs,D000261,49.29.37.185,M002,Branch,22,Student,44,1,206.2,2024-11-04 08:08:39,16,2,-43948935.0,0,0,1,2,1,High
TX000234,AC00345,91.48,2023-01-23 16:50:31,Debit,Fort Worth,D000295,160.74.183.38,M081,ATM,51,Doctor,141,1,14942.78,2024-11-04 08:09:17,16,0,-56215126.0,0,0,0,3,0,Low
TX000752,AC00045,248.95,2023-06-16 16:19:35,Credit,San Francisco,D000454,38.210.156.148,M068,Branch,65,Retired,29,1,3059.79,2024-11-04 08:09:32,16,4,-43775397.0,0,0,1,2,0,Moderate
TX001987,AC00188,92.5,2023-09-25 16:22:10,Credit,Seattle,D000520,113.137.153.101,M080,Online,40,Engineer,70,1,6295.45,2024-11-04 08:08:25,16,0,-35048775.0,0,0,1,2,0,Moderate
TX000516,AC00480,363.53,2023-01-18 17:03:54,Debit,Kansas City,D000131,134.140.85.231,M068,ATM,63,Retired,142,1,1038.91,2024-11-04 08:10:57,17,2,-56646423.0,0,0,0,3,0,Low
TX002170,AC00020,592.24,2023-10-16 16:49:07,Debit,Tucson,D000201,159.37.30.154,M034,ATM,52,Doctor,140,1,9817.05,2024-11-04 08:07:20,16,0,-33232693.0,0,0,0,3,0,Low
TX000843,AC00444,226.66,2023-12-27 18:55:13,Debit,Austin,D000644,16.94.155.46,M001,Branch,41,Doctor,168,1,10216.25,2024-11-04 08:07:45,18,2,-27004352.0,0,0,0,3,0,Low
TX000767,AC00293,46.24,2023-03-13 16:05:46,Debit,San Diego,D000590,80.155.14.197,M043,Branch,57,Engineer,52,1,2569.56,2024-11-04 08:07:24,16,0,-51984098.0,0,0,0,3,0,Low
TX002105,AC00140,2.51,2023-04-17 16:04:21,Debit,Baltimore,D000539,46.150.175.171,M099,Online,63,Retired,32,1,4891.56,2024-11-04 08:11:22,16,0,-48960421.0,0,0,0,3,0,Low
TX001858,AC00130,720.13,2023-02-14 17:58:31,Credit,Omaha,D000228,155.140.33.42,M024,ATM,22,Student,96,1,387.02,2024-11-04 08:07:31,17,1,-54310140.0,0,0,1,2,1,High
TX001063,AC00456,68.1,2023-01-02 16:00:06,Debit,Milwaukee,D000235,94.227.164.192,M089,ATM,20,Student,47,1,1382.8,2024-11-04 08:10:15,16,0,-58032609.0,0,0,0,1,1,High
TX000210,AC00339,321.79,2023-08-07 17:30:33,Credit,Raleigh,D000537,86.103.2.29,M056,ATM,63,Retired,61,1,5959.2,2024-11-04 08:10:01,17,0,-39278368.0,0,0,1,2,0,Moderate
TX000884,AC00448,183.32,2023-05-10 16:27:51,Debit,Raleigh,D000450,162.207.77.170,M041,ATM,21,Student,74,1,137.42,2024-11-04 08:09:31,16,2,-46971700.0,0,0,0,1,1,High
TX002138,AC00215,1.98,2023-12-25 17:41:33,Debit,Seattle,D000690,45.241.13.208,M074,ATM,66,Doctor,170,1,11619.1,2024-11-04 08:10:47,17,0,-27181754.0,0,0,0,3,0,Low
TX001494,AC00202,389.43,2023-11-27 18:01:47,Credit,Austin,D000485,10.144.131.89,M005,ATM,52,Engineer,151,1,6449.83,2024-11-04 08:10:57,18,0,-29599750.0,0,0,1,2,0,Moderate
TX001169,AC00120,202.55,2023-11-14 18:49:52,Debit,Dallas,D000028,51.250.46.149,M029,ATM,21,Student,34,2,701.73,2024-11-04 08:09:12,18,1,-30719960.0,0,0,0,1,1,High
TX001378,AC00063,116.88,2023-10-04 17:10:02,Debit,Memphis,D000024,23.163.145.195,M026,ATM,45,Doctor,263,1,7717.34,2024-11-04 08:10:02,17,2,-34268400.0,0,0,0,3,0,Low
TX002448,AC00140,163.22,2023-04-06 18:06:12,Debit,Miami,D000193,186.54.68.246,M029,Online,26,Student,217,1,1788.27,2024-11-04 08:07:56,18,3,-49903304.0,0,0,0,1,1,High
TX000204,AC00380,51.0,2023-01-30 16:00:38,Debit,Seattle,D000199,193.217.248.188,M063,Branch,64,Retired,107,1,4943.16,2024-11-04 08:08:23,16,0,-55613265.0,0,0,0,3,0,Low
TX001150,AC00254,283.15,2023-08-11 16:31:43,Debit,Baltimore,D000383,36.77.94.252,M089,Online,24,Student,180,1,603.79,2024-11-04 08:11:16,16,4,-38936373.0,0,0,0,1,1,High
TX001929,AC00377,277.7,2023-06-22 16:38:46,Debit,Nashville,D000490,16.131.3.140,M011,Branch,58,Engineer,107,1,1423.2,2024-11-04 08:11:43,16,3,-43255977.0,0,0,0,3,0,Low
TX000071,AC00217,133.55,2023-07-18 16:12:00,Debit,Atlanta,D000201,40.226.196.34,M091,ATM,44,Engineer,220,1,3846.28,2024-11-04 08:10:18,16,1,-41011098.0,0,0,0,3,0,Low
TX002157,AC00355,275.59,2023-10-10 16:49:03,Credit,Philadelphia,D000243,132.127.5.187,M063,Branch,53,Retired,238,1,6313.22,2024-11-04 08:10:12,16,1,-33751269.0,0,0,1,2,0,Moderate
TX000821,AC00339,383.69,2023-10-31 17:06:08,Debit,Colorado Springs,D000133,107.248.120.12,M064,Online,54,Engineer,285,1,8371.11,2024-11-04 08:10:03,17,1,-31935835.0,0,1,0,3,0,Low
TX002103,AC00054,122.85,2023-11-29 17:38:53,Credit,Seattle,D000392,210.98.198.143,M069,Online,47,Doctor,127,3,13185.39,2024-11-04 08:07:00,17,2,-29428087.0,1,0,1,0,0,Moderate
TX002243,AC00252,1169.59,2023-12-25 17:12:21,Debit,New York,D000484,142.184.68.230,M067,Online,28,Student,114,1,5946.45,2024-11-04 08:11:33,17,0,-27183552.0,0,0,0,4,1,High
TX001003,AC00062,476.63,2023-07-25 17:17:49,Debit,Charlotte,D000697,32.13.122.242,M037,ATM,79,Retired,115,1,4894.25,2024-11-04 08:09:09,17,1,-40402280.0,0,0,0,3,0,Low
TX000892,AC00431,64.21,2023-01-09 16:36:16,Debit,Omaha,D000527,134.222.122.238,M028,ATM,51,Doctor,37,1,12540.18,2024-11-04 08:09:24,16,0,-57425588.0,0,0,0,3,0,Low
TX000625,AC00425,580.71,2023-09-20 16:37:48,Debit,Philadelphia,D000203,115.30.82.168,M046,ATM,53,Engineer,95,1,5670.0,2024-11-04 08:10:54,16,2,-35479986.0,0,0,0,3,0,Low
TX000800,AC00166,182.79,2023-10-25 16:21:15,Credit,Louisville,D000499,35.73.67.98,M013,Online,23,Student,14,1,1251.85,2024-11-04 08:06:54,16,2,-32456739.0,0,0,1,2,1,High
TX001570,AC00228,203.99,2023-01-20 16:34:35,Debit,Philadelphia,D000007,213.15.9.253,M073,Online,52,Retired,215,1,4840.31,2024-11-04 08:09:52,16,4,-56475317.0,0,0,0,3,0,Low
TX000165,AC00383,117.97,2023-11-24 18:51:32,Debit,Kansas City,D000281,198.39.35.23,M100,Branch,51,Retired,137,1,1475.46,2024-11-04 08:09:21,18,4,-29855869.0,0,0,0,1,0,High
TX001849,AC00154,371.86,2023-02-20 17:28:57,Debit,Miami,D000147,41.110.46.150,M073,ATM,46,Doctor,91,1,1329.45,2024-11-04 08:08:19,17,0,-53793562.0,0,0,0,1,0,High
TX000260,AC00307,312.88,2023-05-26 18:12:50,Credit,Portland,D000503,201.114.165.141,M040,Branch,54,Engineer,44,1,233.21,2024-11-04 08:07:23,18,4,-45582873.0,0,0,1,2,1,High
TX000609,AC00413,121.82,2023-09-08 18:24:14,Debit,Dallas,D000542,40.198.240.246,M032,Online,60,Doctor,119,1,13293.83,2024-11-04 08:11:30,18,4,-36510436.0,0,0,0,3,0,Low
TX000665,AC00133,245.67,2023-01-02 18:35:07,Credit,Portland,D000097,3.77.114.6,M088,Branch,24,Student,107,1,752.25,2024-11-04 08:07:45,18,0,-58023158.0,0,0,1,2,1,High
TX001974,AC00407,584.41,2023-01-02 16:51:47,Debit,Las Vegas,D000326,124.180.225.109,M051,ATM,23,Student,41,1,4475.22,2024-11-04 08:11:29,16,0,-58029582.0,0,0,0,1,1,High
TX001714,AC00320,100.68,2023-01-12 16:44:29,Debit,Memphis,D000484,60.153.124.80,M022,Online,63,Retired,139,1,1123.75,2024-11-04 08:12:10,16,3,-57166061.0,0,0,0,3,0,Low
TX001142,AC00241,112.72,2023-03-27 16:34:18,Debit,Washington,D000602,189.248.139.91,M028,Branch,31,Doctor,17,1,9630.0,2024-11-04 08:12:19,16,0,-50773081.0,0,0,0,3,0,Low
TX000028,AC00057,40.32,2023-03-29 16:42:38,Debit,Milwaukee,D000310,21.28.32.1,M008,Branch,37,Engineer,95,1,2686.52,2024-11-04 08:11:59,16,2,-50599761.0,0,0,0,1,0,High
TX000061,AC00438,568.52,2023-10-06 18:44:37,Debit,Indianapolis,D000233,27.143.109.203,M094,ATM,46,Engineer,152,1,5499.91,2024-11-04 08:06:25,18,4,-34089708.0,0,0,0,3,0,Low
TX000520,AC00014,121.91,2023-06-26 18:39:52,Debit,Chicago,D000264,135.29.211.116,M015,Branch,60,Doctor,133,1,14510.8,2024-11-04 08:08:59,18,0,-42902947.0,0,0,0,3,0,Low
TX000356,AC00374,516.72,2023-10-09 18:43:04,Debit,Mesa,D000489,197.187.216.106,M025,ATM,42,Engineer,128,1,2015.69,2024-11-04 08:11:35,18,0,-33830911.0,0,0,0,1,0,High
TX000343,AC00493,17.07,2023-05-01 17:17:12,Debit,Los Angeles,D000597,47.82.77.181,M023,Branch,27,Engineer,44,1,2798.15,2024-11-04 08:11:25,17,0,-47746453.0,0,0,0,1,1,High
TX001883,AC00320,182.29,2023-05-10 16:55:57,Debit,San Diego,D000193,13.30.106.126,M032,Online,54,Doctor,123,1,522.39,2024-11-04 08:08:24,16,2,-46969947.0,0,0,0,1,1,High
TX002465,AC00279,54.52,2023-03-02 17:32:19,Debit,Indianapolis,D000582,110.247.153.70,M047,Branch,32,Doctor,164,1,6980.98,2024-11-04 08:09:06,17,3,-52929407.0,0,0,0,1,0,High
TX001734,AC00108,238.54,2023-04-07 16:04:01,Debit,Indianapolis,D000428,83.182.211.68,M006,ATM,19,Student,12,4,868.91,2024-11-04 08:07:18,16,4,-49824197.0,1,0,0,0,1,High
TX001335,AC00304,203.34,2023-12-20 17:13:50,Debit,Phoenix,D000057,69.82.61.135,M061,ATM,60,Doctor,66,1,13586.99,2024-11-04 08:09:43,17,2,-27615353.0,0,0,0,3,0,Low
TX001314,AC00187,333.97,2023-03-22 16:18:37,Debit,Fresno,D000305,98.39.212.221,M011,Branch,52,Doctor,45,1,5237.36,2024-11-04 08:11:48,16,2,-51205991.0,0,0,0,3,0,Low
TX001110,AC00061,391.08,2023-04-28 17:12:06,Debit,Fresno,D000290,35.220.238.127,M029,Online,56,Retired,105,1,6885.16,2024-11-04 08:10:52,17,4,-48005926.0,0,0,0,3,0,Low
TX000729,AC00244,504.71,2023-04-10 18:27:51,Debit,Detroit,D000009,24.148.92.177,M060,Online,29,Engineer,61,1,6214.54,2024-11-04 08:08:37,18,0,-49556446.0,0,0,0,1,1,High
TX001118,AC00122,248.66,2023-02-03 17:46:54,Debit,Chicago,D000129,175.166.115.182,M058,Online,28,Engineer,113,1,2571.39,2024-11-04 08:11:30,17,4,-55261476.0,0,0,0,1,1,High
TX002479,AC00276,336.84,2023-03-07 17:24:45,Debit,Washington,D000559,161.195.172.148,M073,ATM,22,Student,100,1,4500.26,2024-11-04 08:09:58,17,1,-52497913.0,0,0,0,1,1,High
TX000090,AC00437,392.96,2023-11-20 16:28:09,Debit,Kansas City,D000141,186.54.68.246,M022,Online,24,Student,100,1,791.65,2024-11-04 08:08:38,16,0,-30210029.0,0,0,0,1,1,High
TX001351,AC00351,203.12,2023-01-18 16:59:48,Debit,San Jose,D000004,77.21.150.75,M078,ATM,56,Retired,181,1,1562.39,2024-11-04 08:09:15,16,2,-56646567.0,0,0,0,3,0,Low
TX001853,AC00304,73.01,2023-05-09 17:02:28,Debit,Houston,D000402,193.217.248.188,M070,ATM,56,Retired,101,1,2833.12,2024-11-04 08:09:48,17,1,-47056040.0,0,0,0,3,0,Low
TX001394,AC00166,401.37,2023-09-18 16:18:19,Debit,Los Angeles,D000404,1.198.76.182,M031,Branch,43,Engineer,251,1,8208.54,2024-11-04 08:11:41,16,0,-35654002.0,0,0,0,3,0,Low
TX002475,AC00302,865.17,2023-12-07 17:13:16,Debit,Houston,D000381,77.21.150.75,M009,Branch,24,Student,161,1,9297.5,2024-11-04 08:10:13,17,3,-28738617.0,0,0,0,4,1,High
TX001647,AC00303,40.79,2023-11-17 16:40:09,Debit,Milwaukee,D000405,177.116.108.246,M061,ATM,18,Student,80,1,1769.33,2024-11-04 08:11:29,16,4,-30468680.0,0,0,0,1,1,High
TX000811,AC00125,178.91,2023-03-15 16:37:04,Debit,Omaha,D000041,35.67.21.23,M035,ATM,18,Student,19,1,8870.89,2024-11-04 08:07:06,16,2,-51809402.0,0,0,0,1,1,High
TX000429,AC00182,677.29,2023-05-01 18:28:00,Debit,Houston,D000016,49.172.82.247,M015,Online,27,Engineer,287,1,627.79,2024-11-04 08:07:16,18,0,-47741956.0,0,1,0,1,1,High
TX001289,AC00468,19.11,2023-09-18 16:31:03,Credit,Colorado Springs,D000546,148.25.159.90,M007,Online,49,Engineer,160,1,8478.46,2024-11-04 08:11:45,16,0,-35653242.0,0,0,1,2,0,Moderate
TX000134,AC00498,5.77,2023-11-17 17:27:07,Credit,Los Angeles,D000236,85.240.254.83,M098,Branch,23,Student,254,1,1117.97,2024-11-04 08:10:53,17,4,-30465826.0,0,0,1,2,1,High
TX002254,AC00236,0.32,2023-08-04 17:44:36,Debit,Boston,D000129,173.135.78.201,M033,ATM,39,Engineer,136,1,7158.58,2024-11-04 08:09:57,17,4,-39536721.0,0,0,0,3,0,Low
TX000270,AC00171,97.98,2023-02-06 16:09:48,Debit,Denver,D000470,211.42.9.0,M033,Branch,72,Retired,18,1,7460.33,2024-11-04 08:08:43,16,0,-55007935.0,0,0,0,3,0,Low
TX001338,AC00158,393.92,2023-05-16 16:57:35,Debit,Memphis,D000504,141.169.67.34,M061,Branch,72,Retired,47,1,7318.64,2024-11-04 08:12:07,16,1,-46451672.0,0,0,0,3,0,Low
TX002401,AC00370,131.69,2023-10-16 16:22:32,Credit,Denver,D000044,30.229.179.194,M067,Branch,53,Engineer,59,1,2958.43,2024-11-04 08:07:03,16,0,-33234271.0,0,0,1,2,0,Moderate
TX001797,AC00146,1135.8,2023-09-06 16:03:15,Debit,San Diego,D000485,16.131.3.140,M004,ATM,30,Doctor,250,1,13534.3,2024-11-04 08:07:14,16,2,-36691439.0,0,0,0,4,1,High
TX002255,AC00085,14.28,2023-09-15 17:03:44,Debit,Phoenix,D000429,200.136.146.93,M059,ATM,23,Student,81,1,1597.51,2024-11-04 08:07:23,17,4,-35910219.0,0,0,0,1,1,High
TX000167,AC00478,126.21,2023-02-14 16:07:01,Debit,Baltimore,D000001,141.121.30.32,M001,Branch,75,Retired,268,1,5669.66,2024-11-04 08:08:42,16,1,-54316901.0,0,1,0,3,0,Low
TX001857,AC00134,49.59,2023-08-25 16:45:20,Debit,Boston,D000679,18.92.67.57,M089,Branch,48,Engineer,147,1,6037.03,2024-11-04 08:09:56,16,4,-37725876.0,0,0,0,3,0,Low
TX002085,AC00428,1116.57,2023-02-23 16:54:09,Debit,Tucson,D000204,135.73.131.111,M005,ATM,56,Retired,104,1,1393.14,2024-11-04 08:07:14,16,3,-53536385.0,0,0,0,4,1,High
TX000728,AC00012,137.49,2023-07-26 16:54:08,Debit,Fort Worth,D000159,42.61.10.112,M040,ATM,34,Engineer,50,1,4471.05,2024-11-04 08:07:04,16,2,-40317176.0,0,0,0,1,0,High
TX000473,AC00213,423.11,2023-07-25 18:41:02,Debit,Columbus,D000113,64.57.44.102,M055,ATM,60,Engineer,47,1,412.78,2024-11-04 08:10:58,18,1,-40397396.0,0,0,0,3,1,High
TX001455,AC00162,55.99,2023-11-13 16:16:24,Debit,El Paso,D000525,215.97.143.157,M037,ATM,35,Doctor,95,1,932.61,2024-11-04 08:07:20,16,0,-30815456.0,0,0,0,1,1,High
TX001393,AC00481,5.29,2023-03-13 18:24:20,Credit,San Francisco,D000121,62.27.235.199,M008,Online,32,Doctor,132,1,12896.68,2024-11-04 08:11:04,18,0,-51976004.0,0,0,1,2,0,Moderate
TX001011,AC00247,273.92,2023-05-08 17:54:56,Debit,Virginia Beach,D000602,101.90.40.193,M086,Online,28,Student,35,1,1029.15,2024-11-04 08:09:46,17,0,-47139290.0,0,0,0,1,1,High
TX001296,AC00035,206.63,2023-12-07 16:11:01,Credit,Oklahoma City,D000239,115.30.82.168,M023,Online,59,Retired,128,1,7626.53,2024-11-04 08:10:42,16,3,-28742381.0,0,0,1,2,0,Moderate
TX002406,AC00103,385.35,2023-10-03 17:14:49,Debit,Miami,D000326,194.174.252.1,M045,Branch,38,Doctor,269,1,5184.13,2024-11-04 08:12:12,17,1,-34354643.0,0,1,0,1,0,High
TX001808,AC00493,218.07,2023-11-06 18:42:53,Debit,Austin,D000002,9.230.41.239,M067,Branch,23,Student,243,1,443.62,2024-11-04 08:06:31,18,0,-31411418.0,0,0,0,1,1,High
TX001127,AC00455,372.5,2023-10-16 18:15:48,Debit,Nashville,D000628,205.45.234.42,M073,ATM,22,Student,211,1,3901.82,2024-11-04 08:10:26,18,0,-33227678.0,0,0,0,1,1,High
TX000025,AC00241,145.54,2023-03-02 16:43:56,Debit,Raleigh,D000036,119.186.154.104,M028,Online,21,Student,96,1,1930.96,2024-11-04 08:07:09,16,3,-52932193.0,0,0,0,1,1,High
TX002010,AC00341,17.43,2023-02-23 16:21:38,Debit,Albuquerque,D000574,155.19.119.0,M042,ATM,56,Doctor,33,1,10658.88,2024-11-04 08:08:36,16,3,-53538418.0,0,0,0,3,0,Low
TX002394,AC00177,138.54,2023-01-03 17:56:37,Credit,Austin,D000022,195.237.152.198,M028,Branch,60,Engineer,93,1,8274.77,2024-11-04 08:09:05,17,1,-57939148.0,0,0,1,2,0,Moderate
TX000363,AC00063,873.65,2023-03-23 16:38:40,Credit,Oklahoma City,D000414,214.247.164.80,M050,Online,37,Doctor,59,1,12139.83,2024-11-04 08:09:57,16,3,-51118277.0,0,0,1,2,0,Moderate
TX000368,AC00087,43.85,2023-03-13 16:25:34,Debit,Fresno,D000092,117.67.192.211,M013,ATM,62,Retired,122,1,4356.98,2024-11-04 08:07:18,16,0,-51982904.0,0,0,0,3,0,Low
TX001708,AC00366,566.33,2023-08-07 16:39:52,Credit,Charlotte,D000603,26.105.49.129,M065,ATM,24,Student,66,1,379.82,2024-11-04 08:07:18,16,0,-39281246.0,0,0,1,2,1,High
TX002383,AC00119,761.73,2023-09-11 17:15:04,Debit,Columbus,D000191,89.6.100.149,M075,ATM,19,Student,27,1,151.28,2024-11-04 08:09:23,17,0,-36255259.0,0,0,0,1,1,High
TX000638,AC00026,90.88,2023-02-20 16:48:49,Debit,Albuquerque,D000449,196.244.194.198,M071,Branch,18,Student,176,1,3908.47,2024-11-04 08:07:13,16,0,-53795904.0,0,0,0,1,1,High
TX001621,AC00270,206.84,2023-09-13 18:47:47,Debit,Philadelphia,D000129,79.227.202.117,M010,Branch,20,Student,154,1,454.66,2024-11-04 08:10:50,18,2,-36076983.0,0,0,0,1,1,High
TX000426,AC00490,107.4,2023-06-22 16:47:47,Debit,Virginia Beach,D000271,146.69.70.214,M079,Online,58,Doctor,32,1,344.07,2024-11-04 08:08:03,16,3,-43255216.0,0,0,0,1,1,High
TX001839,AC00255,137.86,2023-08-28 16:16:57,Credit,Sacramento,D000431,110.64.1.201,M096,Online,66,Doctor,120,1,8046.94,2024-11-04 08:11:15,16,0,-37468458.0,0,0,1,2,0,Moderate
TX002117,AC00043,309.42,2023-10-18 16:51:31,Debit,Fresno,D000395,214.32.109.197,M089,Branch,27,Engineer,42,1,8564.46,2024-11-04 08:10:21,16,2,-33059930.0,0,0,0,1,1,High
TX002226,AC00448,57.91,2023-11-28 16:45:08,Credit,Sacramento,D000391,73.156.208.26,M079,Branch,58,Engineer,97,1,3641.06,2024-11-04 08:07:03,16,1,-29517715.0,0,0,1,2,0,Moderate
TX002507,AC00258,92.24,2023-04-13 17:45:33,Debit,Philadelphia,D000531,189.183.50.147,M076,Branch,60,Engineer,93,1,6937.48,2024-11-04 08:09:06,17,3,-49299813.0,0,0,0,3,0,Low
TX000944,AC00005,377.92,2023-02-22 17:29:36,Debit,Raleigh,D000360,179.43.245.131,M029,Branch,33,Engineer,204,1,2254.71,2024-11-04 08:06:53,17,2,-53620637.0,0,0,0,1,0,High
TX001041,AC00024,84.89,2023-05-22 17:27:11,Debit,San Jose,D000618,201.113.165.203,M018,ATM,37,Engineer,70,1,4735.61,2024-11-04 08:12:16,17,0,-45931505.0,0,0,0,1,0,High
TX000653,AC00426,116.58,2023-08-31 16:38:18,Debit,Raleigh,D000646,20.147.6.179,M038,Branch,43,Engineer,247,1,2620.74,2024-11-04 08:06:50,16,3,-37207712.0,0,0,0,1,0,High
TX000597,AC00039,138.06,2023-07-25 17:21:53,Debit,Charlotte,D000188,113.21.93.28,M099,Branch,44,Engineer,159,1,1070.47,2024-11-04 08:06:52,17,1,-40401899.0,0,0,0,1,0,High
TX002291,AC00050,334.07,2023-08-11 17:27:16,Debit,New York,D000440,100.4.40.132,M054,Branch,59,Engineer,200,1,7306.79,2024-11-04 08:10:28,17,4,-38932992.0,0,0,0,3,0,Low
TX002399,AC00308,153.55,2023-11-08 17:53:52,Debit,Denver,D000438,168.55.35.243,M099,Online,37,Doctor,16,1,5619.91,2024-11-04 08:07:38,17,2,-31241626.0,0,0,0,1,0,High
TX001761,AC00259,373.99,2023-10-23 16:27:20,Debit,Sacramento,D000617,11.3.59.231,M097,ATM,60,Doctor,140,1,8590.5,2024-11-04 08:07:10,16,0,-32629190.0,0,0,0,3,0,Low
TX001820,AC00004,365.43,2023-11-23 16:51:06,Debit,Portland,D000146,136.172.149.77,M014,ATM,25,Student,176,1,1073.51,2024-11-04 08:09:24,16,3,-29949498.0,0,0,0,1,1,High
TX000033,AC00060,396.45,2023-09-25 16:26:00,Debit,New York,D000621,133.67.250.163,M007,ATM,49,Engineer,168,3,9690.15,2024-11-04 08:11:13,16,0,-35048713.0,1,0,0,0,0,Moderate
TX002206,AC00419,451.7,2023-03-01 16:56:01,Debit,Chicago,D000250,191.91.45.159,M017,Online,29,Engineer,103,1,8994.67,2024-11-04 08:10:51,16,2,-53018090.0,0,0,0,1,1,High
TX000379,AC00410,295.5,2023-11-23 18:00:00,Debit,Mesa,D000445,137.135.250.168,M095,ATM,59,Retired,36,1,6280.66,2024-11-04 08:07:08,18,3,-29945228.0,0,0,0,3,0,Low
TX001924,AC00065,122.98,2023-07-24 16:15:58,Debit,Jacksonville,D000259,113.134.242.82,M020,Online,79,Retired,228,1,5055.99,2024-11-04 08:09:50,16,0,-40492432.0,0,0,0,3,0,Low
